location,state,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,
ELDOSPGS,Missouri,US,o3,0.05,2019-04-01 20:00:00+00:00,ppm,AirNow,37.70097,-94.03474,1.0,
ELDOSPGS,Missouri,US,pm25,3.9,2019-04-01 20:00:00+00:00,µg/m³,AirNow,37.70097,-94.03474,1.0,
RT,Nevada,US,co,0.4,2019-04-01 19:00:00+00:00,ppm,AirNow,36.139706,-115.17565,1.0,
RT,Nevada,US,pm25,4.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.139706,-115.17565,1.0,
RT,Nevada,US,no2,0.024,2019-04-01 19:00:00+00:00,ppm,AirNow,36.139706,-115.17565,1.0,
Jerome Mack,Nevada,US,pm25,3.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.141876,-115.07874,1.0,
Jerome Mack,Nevada,US,pm10,21.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.141876,-115.07874,1.0,
Jerome Mack,Nevada,US,co,0.14,2019-04-01 19:00:00+00:00,ppm,AirNow,36.141876,-115.07874,1.0,
Jerome Mack,Nevada,US,no2,0.008,2019-04-01 19:00:00+00:00,ppm,AirNow,36.141876,-115.07874,1.0,
Jerome Mack,Nevada,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,36.141876,-115.07874,1.0,
Jerome Mack,Nevada,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,36.141876,-115.07874,1.0,
Casino Center,Nevada,US,no2,0.011,2019-04-01 19:00:00+00:00,ppm,AirNow,36.174366,-115.13977,1.0,
Las Vegas Paiute,Nevada,US,pm25,0.1,2016-04-21 14:00:00+00:00,µg/m³,AirNow,36.357777,-115.36139,1.0,
Las Vegas Paiute,Nevada,US,pm10,13.0,2016-04-21 14:00:00+00:00,µg/m³,AirNow,36.357777,-115.36139,1.0,
Las Vegas Paiute,Nevada,US,o3,0.044,2016-04-21 14:00:00+00:00,ppm,AirNow,36.357777,-115.36139,1.0,
Yacolt-Yacolt Rd,Washington,US,pm25,2.7,2019-04-01 18:00:00+00:00,µg/m³,AirNow,45.8639,-122.41089,1.0,
Vancouver-NE 84th Av,Washington,US,pm25,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,45.64336,-122.58737,1.0,
Gridley,California,US,pm25,12.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.32756,-121.66881,1.0,
Paradise - Airport,California,US,o3,0.039,2019-04-01 19:00:00+00:00,ppm,AirNow,39.70845,-121.61731,1.0,
Paonia,Colorado,US,no2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.8763,-107.6022,1.0,
Paonia,Colorado,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,38.8763,-107.6022,1.0,
Paonia,Colorado,US,pm10,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.8763,-107.6022,1.0,
Paonia,Colorado,US,pm25,2.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.8763,-107.6022,1.0,
Seiling,Oklahoma,US,pm25,4.8,2019-04-01 20:00:00+00:00,µg/m³,AirNow,36.1589,-98.9353,1.0,
Seiling,Oklahoma,US,pm10,9.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,36.1589,-98.9353,1.0,
Seiling,Oklahoma,US,o3,0.053,2019-04-01 20:00:00+00:00,ppm,AirNow,36.1589,-98.9353,1.0,
Horicon Wildlife Are,Wisconsin,US,pm10,15.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.46611,-88.62111,1.0,
Horicon Wildlife Are,Wisconsin,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,43.46611,-88.62111,1.0,
Horicon Wildlife Are,Wisconsin,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,43.46611,-88.62111,1.0,
Horicon Wildlife Are,Wisconsin,US,pm25,5.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.46611,-88.62111,1.0,
Horicon Wildlife Are,Wisconsin,US,co,0.2,2019-04-01 19:00:00+00:00,ppm,AirNow,43.46611,-88.62111,1.0,
Wampanoag Laboratory,Massachusetts,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,41.3306,-70.7859,1.0,
SPG,Florida,US,co,0.4,2018-03-30 11:00:00+00:00,ppm,AirNow,30.309196,-81.65259,1.0,
SPG,Florida,US,so2,0.001,2018-03-30 15:00:00+00:00,ppm,AirNow,30.309196,-81.65259,1.0,
Lee HS,Florida,US,co,0.0,2017-12-21 09:00:00+00:00,ppm,AirNow,30.308535,-81.70556,1.0,
Cedar Bay,Florida,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,30.43111,-81.63194,1.0,
Ft Caroline,Florida,US,so2,0.002,2018-06-28 15:00:00+00:00,ppm,AirNow,30.367222,-81.59417,1.0,
Kooker Park,Florida,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.356112,-81.63556,1.0,
Kooker Park,Florida,US,no2,0.005,2019-04-01 15:00:00+00:00,ppm,AirNow,30.356112,-81.63556,1.0,
Kooker Park,Florida,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,30.356112,-81.63556,1.0,
Rosselle & Copeland,Florida,US,co,0.7,2018-06-29 13:00:00+00:00,ppm,AirNow,30.320192,-81.68701,1.0,
Rosselle & Copeland,Florida,US,pm10,34.0,2018-06-29 11:00:00+00:00,µg/m³,AirNow,30.320192,-81.68701,1.0,
KILLENS,Delaware,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.9847,-75.5556,1.0,
KILLENS,Delaware,US,o3,0.047,2019-04-01 18:00:00+00:00,ppm,AirNow,38.9847,-75.5556,1.0,
Newburyport,Massachusetts,US,o3,0.015,2018-01-17 16:00:00+00:00,ppm,AirNow,42.814507,-70.81849,1.0,
Newburyport,Massachusetts,US,no2,0.004,2018-01-12 20:00:00+00:00,ppm,AirNow,42.814507,-70.81849,1.0,
Whiteface Mtn,New York,US,pm25,5.5,2019-02-04 16:00:00+00:00,µg/m³,AirNow,44.3647,-73.9017,1.0,
Whiteface Mtn,New York,US,o3,0.041,2019-02-04 16:00:00+00:00,ppm,AirNow,44.3647,-73.9017,1.0,
Huntington Wildlife,New York,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,43.97,-74.22,1.0,
FLINT,Michigan,US,pm25,4.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.0289,-83.6694,1.0,
FLINT,Michigan,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,43.0289,-83.6694,1.0,
OTISVILLE,Michigan,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,43.1683,-83.4617,1.0,
Willows-Colusa,California,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,39.53389,-122.190834,1.0,
Willows-Colusa,California,US,pm10,7.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.53389,-122.190834,1.0,
Willows-Colusa,California,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.53389,-122.190834,1.0,
Bradley,Oklahoma,US,no2,0.001,2017-04-14 15:00:00+00:00,ppm,AirNow,34.87696,-97.70748,1.0,
Potosi,Wisconsin,US,pm25,8.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.69213,-90.69637,1.0,
Quincy 3rd,Washington,US,pm25,3.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,47.24126,-119.84595,1.0,
Quincy 3rd,Washington,US,no2,0.003,2018-09-26 19:00:00+00:00,ppm,AirNow,47.24126,-119.84595,1.0,
John Day Dayton St,Oregon,US,pm25,3.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,44.418,-118.9513,1.0,
Jackson NCORE,Mississippi,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,32.32911,-90.182724,1.0,
Jackson NCORE,Mississippi,US,pm25,39.0,2016-12-22 15:00:00+00:00,µg/m³,AirNow,32.32911,-90.182724,1.0,
Jackson NCORE,Mississippi,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,32.32911,-90.182724,1.0,
Jackson NCORE,Mississippi,US,co,0.16,2017-01-04 18:00:00+00:00,ppm,AirNow,32.32911,-90.182724,1.0,
HARBOR BEACH,Michigan,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,43.8364,-82.6431,1.0,
Hobbs Jefferson,New Mexico,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,32.7267,-103.1233,1.0,
Hobbs Jefferson,New Mexico,US,o3,0.056,2019-04-01 19:00:00+00:00,ppm,AirNow,32.7267,-103.1233,1.0,
Hobbs Jefferson,New Mexico,US,pm25,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.7267,-103.1233,1.0,
Kamiah-ID,Idaho,US,pm25,3.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.2094,-116.0275,1.0,
Grangeville,Idaho,US,pm25,2.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,45.9313,-116.1152,1.0,
Nez Perce Tribe,Idaho,US,o3,0.031,2019-04-01 19:00:00+00:00,ppm,AirNow,46.2756,-116.0216,1.0,
Cottonwood E-sampler,Idaho,US,pm25,3.8,2018-11-05 17:00:00+00:00,µg/m³,AirNow,46.06132,-116.3467,1.0,
Bklyn - PS 314,New York,US,pm25,18.0,2019-02-04 16:00:00+00:00,µg/m³,AirNow,40.64182,-74.01871,1.0,
Keene,New Hampshire,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,42.93052,-72.27233,1.0,
Keene,New Hampshire,US,pm25,0.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.93052,-72.27233,1.0,
Potlatch,Idaho,US,pm25,5.3,2018-10-17 18:00:00+00:00,µg/m³,AirNow,46.921,-116.89625,1.0,
Juliaetta E-sampler,Idaho,US,pm25,4.5,2018-10-30 19:00:00+00:00,µg/m³,AirNow,46.57873,-116.70896,1.0,
Salmon PM2.5,Idaho,US,pm25,5.0,2019-04-01 18:00:00+00:00,µg/m³,AirNow,45.1787,-113.893,1.0,
Chehalis-Market Blvd,Washington,US,pm25,6.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.66409,-122.96732,1.0,
Coweeta,North Carolina,US,o3,0.054,2019-04-01 19:00:00+00:00,ppm,AirNow,35.0608,-83.4306,1.0,
SCOTTVILLE,Michigan,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,43.9533,-86.2944,1.0,
PRYOR,Oklahoma,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,36.2283,-95.25,1.0,
Pryor,Oklahoma,US,so2,0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,36.229088,-95.268906,1.0,
Pomeroy,Ohio,US,so2,0.0,2016-07-07 16:00:00+00:00,ppm,AirNow,39.0385,-82.0456,1.0,
Macon Forestry,Georgia,US,pm10,9.0,2019-03-31 23:00:00+00:00,µg/m³,AirNow,32.8031,-83.5447,1.0,
Macon Forestry,Georgia,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,32.8031,-83.5447,1.0,
Macon Forestry,Georgia,US,pm25,4.3,2019-03-31 23:00:00+00:00,µg/m³,AirNow,32.8031,-83.5447,1.0,
Macon Forestry,Georgia,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,32.8031,-83.5447,1.0,
Miami,Oklahoma,US,pm25,6.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.922222,-94.83889,1.0,
Miami,Oklahoma,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,36.922222,-94.83889,1.0,
Quaker City,Ohio,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.9428,-81.3373,1.0,
County Sheriff Impou,Florida,US,o3,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,29.1928,-82.1733,1.0,
YMCA - Marion County,Florida,US,pm25,3.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.1708,-82.1008,1.0,
YMCA - Marion County,Florida,US,o3,0.03,2019-04-01 19:00:00+00:00,ppm,AirNow,29.1708,-82.1008,1.0,
HAZ2,Kentucky,US,o3,0.049,2019-04-01 17:00:00+00:00,ppm,AirNow,37.2831,-83.2203,1.0,
HAZ2,Kentucky,US,pm25,4.0,2019-04-01 17:00:00+00:00,µg/m³,AirNow,37.2831,-83.2203,1.0,
Farrar,Missouri,US,o3,0.049,2019-04-01 20:00:00+00:00,ppm,AirNow,37.70264,-89.69864,1.0,
Leopold,Indiana,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,38.1131,-86.6036,1.0,
Eloy,Arizona,US,pm10,30.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.75764,-111.55486,1.0,
Sacaton,Arizona,US,pm10,21.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.08,-111.739296,1.0,
Sacaton,Arizona,US,o3,0.043,2019-04-01 09:00:00+00:00,ppm,AirNow,33.08,-111.739296,1.0,
Maricopa,Arizona,US,pm10,22.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.06115,-112.05204,1.0,
CasaBlanca,Arizona,US,pm10,28.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.11753,-111.88491,1.0,
Hidden Valley,Arizona,US,pm25,10.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.88476,-112.03705,1.0,
Hidden Valley,Arizona,US,pm10,48.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.88476,-112.03705,1.0,
Ponce,Puerto Rico,US,pm10,79.0,2018-10-19 11:00:00+00:00,µg/m³,AirNow,18.009556,-66.62725,1.0,
Ponce,Puerto Rico,US,pm25,1.1,2018-11-23 04:00:00+00:00,µg/m³,AirNow,18.009556,-66.62725,1.0,
Davenport,Iowa,US,pm25,11.0,2017-07-03 13:00:00+00:00,µg/m³,AirNow,41.51203,-90.624016,1.0,
BRYSON,North Carolina,US,o3,0.053,2019-04-01 19:00:00+00:00,ppm,AirNow,35.4356,-83.4436,1.0,
BRYSON,North Carolina,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.4356,-83.4436,1.0,
Turner - CJHS,Oregon,US,o3,0.014,2018-10-02 14:00:00+00:00,ppm,AirNow,44.81029,-122.915085,1.0,
Salem - State Hospit,Oregon,US,o3,0.008,2018-10-02 14:00:00+00:00,ppm,AirNow,44.943115,-123.005936,1.0,
Salem - State Hospit,Oregon,US,pm25,13.3,2019-04-01 20:00:00+00:00,µg/m³,AirNow,44.943115,-123.005936,1.0,
Branson,Missouri,US,o3,0.015,2017-11-08 11:00:00+00:00,ppm,AirNow,36.70765,-93.22181,1.0,
Grand Teton NP - Sci,Wyoming,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,43.67083,-110.5994,1.0,
TIOG,Pennsylvania,US,pm25,8.7,2018-06-27 05:00:00+00:00,µg/m³,AirNow,41.6447,-76.9392,1.0,
TIOG,Pennsylvania,US,o3,0.042,2018-08-06 13:00:00+00:00,ppm,AirNow,41.6447,-76.9392,1.0,
Cedar Bluff,Kansas,US,no2,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,38.7703,-99.7636,1.0,
Cedar Bluff,Kansas,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,38.7703,-99.7636,1.0,
Cedar Bluff,Kansas,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.7703,-99.7636,1.0,
Cedar Bluff,Kansas,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.7703,-99.7636,1.0,
Cedar Bluff,Kansas,US,pm10,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.7703,-99.7636,1.0,
Tulsa 0175,Oklahoma,US,so2,0.0,2019-04-01 20:00:00+00:00,ppm,AirNow,36.149876,-96.011665,1.0,
Tulsa 0235,Oklahoma,US,so2,0.0,2019-04-01 20:00:00+00:00,ppm,AirNow,36.126945,-95.99894,1.0,
Tulsa,Oklahoma,US,pm25,8.2,2019-04-01 20:00:00+00:00,µg/m³,AirNow,36.2067,-95.9764,1.0,
Tulsa,Oklahoma,US,co,0.2,2019-04-01 20:00:00+00:00,ppm,AirNow,36.2067,-95.9764,1.0,
Tulsa,Oklahoma,US,so2,0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,36.2067,-95.9764,1.0,
Tulsa,Oklahoma,US,o3,0.042,2019-04-01 20:00:00+00:00,ppm,AirNow,36.2067,-95.9764,1.0,
Tulsa,Oklahoma,US,pm10,17.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,36.2067,-95.9764,1.0,
Tulsa,Oklahoma,US,no2,0.007,2019-04-01 20:00:00+00:00,ppm,AirNow,36.2067,-95.9764,1.0,
Glenpool,Oklahoma,US,pm10,11.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.9525,-96.0033,1.0,
Glenpool,Oklahoma,US,o3,0.048,2019-04-01 20:00:00+00:00,ppm,AirNow,35.9525,-96.0033,1.0,
Glenpool,Oklahoma,US,pm25,5.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,35.9525,-96.0033,1.0,
Mannford,Oklahoma,US,o3,0.048,2019-04-01 20:00:00+00:00,ppm,AirNow,36.1053,-96.3608,1.0,
Skiatook,Oklahoma,US,o3,0.05,2019-04-01 20:00:00+00:00,ppm,AirNow,36.35586,-96.01243,1.0,
Lynn Lane,Oklahoma,US,o3,0.043,2019-04-01 20:00:00+00:00,ppm,AirNow,36.1336,-95.7636,1.0,
Tulsa 0179,Oklahoma,US,so2,0.0,2019-04-01 20:00:00+00:00,ppm,AirNow,36.15483,-96.01585,1.0,
Tyler Airport Reloca,Texas,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,32.34401,-95.41575,1.0,
UC1,South Dakota,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.75152,-96.70721,1.0,
UC1,South Dakota,US,pm25,5.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.75152,-96.70721,1.0,
UC1,South Dakota,US,o3,0.037,2019-04-01 19:00:00+00:00,ppm,AirNow,42.75152,-96.70721,1.0,
Elizabeth,New Jersey,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,40.662388,-74.21481,1.0,
Elizabeth,New Jersey,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,40.662388,-74.21481,1.0,
Ukiah District Offic,California,US,o3,0.029,2019-04-01 19:00:00+00:00,ppm,AirNow,39.145733,-123.202995,1.0,
Willits Justice Cent,California,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.411743,-123.35266,1.0,
TROUT LAKE,Wisconsin,US,pm25,5.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.0481,-89.6536,1.0,
TROUT LAKE,Wisconsin,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,46.0481,-89.6536,1.0,
The Dalles Wasco Lib,Oregon,US,pm25,7.4,2018-10-24 17:00:00+00:00,µg/m³,AirNow,45.598385,-121.18423,1.0,
The Dalles Wasco Lib,Oregon,US,bc,0.43,2018-10-24 18:00:00+00:00,µg/m³,AirNow,45.598385,-121.18423,1.0,
NMH48217,Michigan,US,pm25,5.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.26167,-83.15789,1.0,
NMH48217,Michigan,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,42.26167,-83.15789,1.0,
MILITARY PARK,Michigan,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,42.312077,-83.10347,1.0,
MILITARY PARK,Michigan,US,pm25,3.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.312077,-83.10347,1.0,
MILITARY PARK,Michigan,US,no2,0.007,2019-04-01 19:00:00+00:00,ppm,AirNow,42.312077,-83.10347,1.0,
LIVONIA NEAR ROAD,Michigan,US,co,0.2,2019-04-01 19:00:00+00:00,ppm,AirNow,42.421494,-83.42517,1.0,
LIVONIA NEAR ROAD,Michigan,US,pm25,15.8,2018-01-19 14:00:00+00:00,µg/m³,AirNow,42.421494,-83.42517,1.0,
LIVONIA NEAR ROAD,Michigan,US,no2,0.002,2019-04-01 15:00:00+00:00,ppm,AirNow,42.421494,-83.42517,1.0,
Eliza Howell Downwin,Michigan,US,co,0.3,2018-12-06 16:00:00+00:00,ppm,AirNow,42.386803,-83.27064,1.0,
Eliza Howell Downwin,Michigan,US,no2,0.013,2018-12-06 16:00:00+00:00,ppm,AirNow,42.386803,-83.27064,1.0,
Eliza Howell Downwin,Michigan,US,o3,0.023,2018-02-26 04:00:00+00:00,ppm,AirNow,42.386803,-83.27064,1.0,
Eliza Howell- Roadwa,Michigan,US,o3,0.019,2018-02-26 04:00:00+00:00,ppm,AirNow,42.38599,-83.26632,1.0,
Eliza Howell- Roadwa,Michigan,US,co,0.9,2019-04-01 19:00:00+00:00,ppm,AirNow,42.38599,-83.26632,1.0,
Eliza Howell- Roadwa,Michigan,US,pm25,12.9,2018-02-01 03:00:00+00:00,µg/m³,AirNow,42.38599,-83.26632,1.0,
Eliza Howell- Roadwa,Michigan,US,no2,0.02,2019-04-01 19:00:00+00:00,ppm,AirNow,42.38599,-83.26632,1.0,
RURAL RETREAT,Virginia,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,36.8931,-81.255,1.0,
Jackson - Clinton,California,US,o3,0.033,2019-04-01 19:00:00+00:00,ppm,AirNow,38.34,-120.7625,1.0,
SAVANNAH,Missouri,US,o3,0.057,2019-04-01 20:00:00+00:00,ppm,AirNow,39.9544,-94.849,1.0,
Clarkston-13th St,Washington,US,pm25,8.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.4256,-117.0598,1.0,
TECUMSEH,Michigan,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.9956,-83.9467,1.0,
TECUMSEH,Michigan,US,pm25,-0.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.9956,-83.9467,1.0,
ATHENS,Tennessee,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.4511,-84.5992,1.0,
Athens Supersite,Ohio,US,no2,0.001,2016-05-03 12:00:00+00:00,ppm,AirNow,39.308,-82.1183,1.0,
Athens Supersite,Ohio,US,o3,0.039,2016-07-01 12:00:00+00:00,ppm,AirNow,39.308,-82.1183,1.0,
Athens Supersite,Ohio,US,co,2.8,2016-08-11 14:00:00+00:00,ppm,AirNow,39.308,-82.1183,1.0,
Athens Supersite,Ohio,US,so2,0.0,2017-04-13 14:00:00+00:00,ppm,AirNow,39.308,-82.1183,1.0,
Detroit Lakes,Minnesota,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,46.8511,-95.8467,1.0,
Detroit Lakes,Minnesota,US,pm25,2.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.8511,-95.8467,1.0,
Ketchum,Idaho,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,43.682556,-114.37109,1.0,
Sandpoint U of I,Idaho,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,48.29182,-116.55656,1.0,
Sandpoint U of I,Idaho,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,48.29182,-116.55656,1.0,
Made,Ohio,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.464718,-84.40377,1.0,
Yankee Road,Ohio,US,pm25,5.6,2018-05-18 18:00:00+00:00,µg/m³,AirNow,39.472435,-84.39495,1.0,
Yankee Road,Ohio,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.472435,-84.39495,1.0,
Amanda  Elementary,Ohio,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,39.478848,-84.40768,1.0,
Amanda  Elementary,Ohio,US,pm25,8.3,2018-05-18 18:00:00+00:00,µg/m³,AirNow,39.478848,-84.40768,1.0,
Bangor,Maine,US,pm25,31.0,2018-01-09 11:00:00+00:00,µg/m³,AirNow,44.79886,-68.76968,1.0,
Holden,Maine,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,44.736465,-68.67114,1.0,
Penobscot Nation,Maine,US,o3,0.013,2016-06-09 04:00:00+00:00,ppm,AirNow,44.952,-68.6477,1.0,
SUMMIT,New Hampshire,US,o3,0.028,2018-10-03 10:00:00+00:00,ppm,AirNow,44.270092,-71.30382,1.0,
Mt. Washington base,New Hampshire,US,o3,0.019,2018-10-02 11:00:00+00:00,ppm,AirNow,44.308132,-71.217636,1.0,
Olancha,California,US,pm10,8.0,2018-10-06 15:00:00+00:00,µg/m³,AirNow,36.2676,-117.993,1.0,
Dirty Socks,California,US,pm10,13.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.3261,-117.9551,1.0,
Lizard Tail,California,US,pm10,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.5432,-117.9418,1.0,
Death Valley NP,California,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,36.5092,-116.8481,1.0,
Bishop Paiute Tribe-,California,US,o3,0.035,2019-04-01 19:00:00+00:00,ppm,AirNow,37.3667,-118.4167,1.0,
Bishop Paiute Tribe-,California,US,pm10,12.0,2017-04-14 23:00:00+00:00,µg/m³,AirNow,37.3667,-118.4167,1.0,
Fort Independence Me,California,US,pm10,10.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.8028,-118.1167,1.0,
Lone Pine Paiute/Sho,California,US,pm25,2.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.5975,-118.04,1.0,
Lone Pine Paiute/Sho,California,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.5975,-118.04,1.0,
HUNTINGTON,West Virginia,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,38.243664,-82.25568,1.0,
P2,Utah,US,no2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5958,-110.77,1.0,
P2,Utah,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5958,-110.77,1.0,
Sinclair In-Town,Wyoming,US,so2,-0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,41.78237,-107.12083,1.0,
GRAYSON,Kentucky,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,38.2383,-82.9883,1.0,
Cataño 05,Puerto Rico,US,o3,0.001,2018-08-22 07:00:00+00:00,ppm,AirNow,18.431194,-66.14169,1.0,
Cataño 40,Puerto Rico,US,pm25,9.9,2019-04-01 05:00:00+00:00,µg/m³,AirNow,18.428389,-66.141655,1.0,
Cataño 40,Puerto Rico,US,pm10,28.0,2019-04-01 15:00:00+00:00,µg/m³,AirNow,18.428389,-66.141655,1.0,
Twisp-Glover St,Washington,US,pm25,3.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,48.3645,-120.1211,1.0,
Chelan-Woodin Ave,Washington,US,pm25,3.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,47.83861,-120.02306,1.0,
Wenatchee-Fifth St,Washington,US,pm25,4.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,47.43061,-120.34195,1.0,
Cortina Rancheria,California,US,pm25,3.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.015,-122.28611,1.0,
Colusa - Sunrise Blv,California,US,o3,0.035,2019-04-01 19:00:00+00:00,ppm,AirNow,39.2031,-122.0169,1.0,
